0000.000000 000001F2 8 00 64 04 A0 00 0A 01 05
0000.000236 000001D4 8 6E 6E 00 00 42 06 41 42
0000.000702 0000050A 8 04 70 00 14 00 21 04 00
0000.000942 000001DA 8 03 00 00 00 00 01 02 11
0000.001173 0000050B 7 00 00 04 C0 00 00 00 
0000.001383 0000050C 6 00 00 00 03 5D F4  
0000.003789 0000011A 8 01 40 04 AA 80 00 03 18
0000.043797 0000011A 8 01 40 04 AA 80 00 03 18
0000.063795 0000011A 8 01 40 04 55 00 00 01 C3
0000.190075 000001D4 8 6E 6E 00 00 02 06 41 85
0000.273864 0000011A 8 01 40 04 55 40 00 02 0E
0000.276465 000001DB 8 00 60 B0 AB 00 00 01 E3
0000.276695 000001DC 8 61 91 8F FD 01 10 D1 6C
0000.279829 000001F2 8 00 64 04 A0 00 0A 01 05
0000.280064 000001D4 8 6E 6E 00 00 42 06 41 42
0000.280817 000001DA 8 03 00 00 00 00 01 02 11
0000.456458 000001DB 8 00 60 B0 AB 00 00 03 6C
0000.456694 000001DC 8 61 91 8F FD 08 C0 C3 D6
0000.459802 000001F2 8 00 64 04 A0 00 0A 03 07
0000.460037 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.460795 000001DA 8 03 40 00 00 00 01 00 3C
0000.463841 0000011A 8 01 40 04 55 00 00 01 C3
0000.466458 000001DB 8 00 60 B0 AB 00 00 00 66
0000.466698 000001DC 8 61 91 8F FD 0C D8 C4 C4
0000.469817 000001F2 8 00 64 04 A0 00 0A 00 04
0000.470057 000001D4 8 6E 6E 00 00 02 06 41 85
0000.470784 000001DA 8 03 00 00 00 00 01 01 1B
0000.471035 00000284 8 00 00 00 00 00 00 0B 91
0000.473892 0000011A 8 01 40 04 55 40 00 02 0E
0000.476452 000001DB 8 00 60 B0 AB 00 00 01 E3
0000.476688 000001DC 8 61 91 8F FD 01 10 D1 6C
0000.479836 000001F2 8 00 64 04 A0 00 0A 01 05
0000.480077 000001D4 8 6E 6E 00 00 42 06 41 42
0000.480778 000001DA 8 03 00 00 00 00 01 02 11
0000.481014 0000055A 8 00 44 39 00 5F 00 3A 88
0000.481849 000005FC 7 A6 6E 1A 00 DE 00 FF 
0000.483845 0000011A 8 01 40 04 AA 80 00 03 18
0000.484859 00000390 8 04 00 00 00 00 80 3C F6
0000.485095 00000393 8 00 10 00 00 20 00 00 35
0000.486436 000001DB 8 00 60 B0 AB 00 00 02 E9
0000.486692 000001DC 8 61 91 8F FD 04 E0 C6 EB
0000.493630 0000011A 8 01 40 04 AA C0 00 00 D5
0000.496799 000001DB 8 00 60 B0 AB 00 00 03 6C
0000.497029 000001DC 8 61 91 8F FD 08 C0 C3 D6
0000.497275 0000055B 8 00 00 55 00 EC 00 93 1C
0000.497511 000005BC 8 01 80 74 64 C9 20 A1 68
0000.500035 000001F2 8 00 64 04 A0 00 0A 03 07
0000.500275 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.500521 0000050A 8 04 10 00 14 00 21 04 00
0000.500752 0000050B 7 00 00 04 C0 00 00 00 
0000.500997 000001DA 8 03 40 00 00 00 01 00 3C
0000.501202 0000050C 6 00 00 00 00 B2 A6  
0000.503839 0000011A 8 01 40 04 55 00 00 01 C3
0000.506460 000001DB 8 00 60 B0 AB 00 00 00 66
0000.506696 000001DC 8 61 91 8F FD 0C D8 C4 C4
0000.509824 000001F2 8 00 64 04 A0 00 0A 00 04
0000.510203 000001D4 8 6E 6E 00 00 02 06 41 85
0000.510787 000001DA 8 03 00 00 00 00 01 01 1B
0000.511033 00000284 8 00 00 00 00 00 00 0D 93
0000.513930 0000011A 8 01 40 04 55 40 00 02 0E
0000.516460 000001DB 8 00 60 B0 AB 00 00 01 E3
0000.516690 000001DC 8 61 91 8F FD 01 10 D1 6C
0000.519921 000001F2 8 00 64 04 A0 00 0A 01 05
0000.520121 000001D4 8 6E 6E 00 00 42 06 41 42
0000.520776 000001DA 8 03 00 00 00 00 01 02 11
0000.523848 0000011A 8 01 40 04 AA 80 00 03 18
0000.526459 000001DB 8 00 60 B0 AB 00 00 02 E9
0000.526695 000001DC 8 61 91 8F FD 04 E0 C6 EB
0000.526951 0000054A 8 9E 80 70 02 00 00 00 34
0000.527191 0000054B 8 10 88 88 12 04 00 00 00
0000.527437 0000054C 8 82 65 00 00 00 00 68 00
0000.527673 0000054F 8 3B 00 00 00 04 40 CC 23
0000.530033 000001F2 8 00 64 04 A0 00 0A 02 06
0000.530268 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.530770 000001DA 8 03 40 00 00 00 01 03 36
0000.531016 00000284 8 00 00 00 00 00 00 0E 94
0000.533576 0000011A 8 01 40 04 AA C0 00 00 D5
0000.536453 000001DB 8 00 60 B0 AB 00 00 03 6C
0000.536689 000001DC 8 61 91 8F FD 08 C0 C3 D6
0000.538010 0000056E 1 46       
0000.539904 000001F2 8 00 64 04 A0 00 0A 03 07
0000.540145 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.540780 000001DA 8 03 40 00 00 00 01 00 3C
0000.543847 0000011A 8 01 40 04 55 00 00 01 C3
0000.546468 000001DB 8 00 60 B0 AB 00 00 00 66
0000.546704 000001DC 8 61 91 8F FD 0C D8 C4 C4
0000.549837 000001F2 8 00 64 04 A0 00 0A 00 04
0000.550083 000001D4 8 6E 6E 00 00 02 06 41 85
0000.550774 000001DA 8 03 00 00 00 00 01 01 1B
0000.551020 00000284 8 00 00 00 00 00 00 0F 95
0000.553902 0000011A 8 01 40 04 55 40 00 02 0E
0000.556626 000001DB 8 00 60 B0 AB 00 00 01 E3
0000.556867 000001DC 8 61 91 8F FD 01 10 D1 6C
0000.559882 000001F2 8 00 64 04 A0 00 0A 01 05
0000.560123 000001D4 8 6E 6E 00 00 42 06 41 42
0000.560773 000001DA 8 03 00 00 00 00 01 02 11
0000.563850 0000011A 8 01 40 04 AA 80 00 03 18
0000.566446 000001DB 8 00 60 B0 AB 00 00 02 E9
0000.566682 000001DC 8 61 91 8F FD 04 E0 C6 EB
0000.569825 000001F2 8 00 64 04 A0 00 0A 02 06
0000.570066 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.570773 000001DA 8 03 40 00 00 00 01 03 36
0000.571013 00000284 8 00 00 00 00 00 00 10 96
0000.573635 0000011A 8 01 40 04 AA C0 00 00 D5
0000.576435 000001DB 8 00 60 B0 AB 00 00 03 6C
0000.576691 000001DC 8 61 91 8F FD 08 C0 C3 D6
0000.579927 000001F2 8 00 64 04 A0 00 0A 03 07
0000.580132 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.580767 000001DA 8 03 40 00 00 00 01 00 3C
0000.581002 0000055A 8 00 44 39 00 5F 00 3A 88
0000.583854 0000011A 8 01 40 04 55 00 00 01 C3
0000.584965 00000390 8 04 00 00 00 00 80 3C C3
0000.585211 00000393 8 00 10 00 00 20 00 00 02
0000.586465 000001DB 8 00 60 B0 AB 00 00 00 66
0000.586701 000001DC 8 61 91 8F FD 0C D8 C4 C4
0000.596793 000001DB 8 00 60 B0 AB 00 00 01 E3
0000.597023 000001DC 8 61 91 8F FD 01 10 D1 6C
0000.597274 0000055B 8 00 00 55 00 EC 00 90 16
0000.597520 000005BC 8 01 80 74 64 C9 21 04 1A
0000.600074 000001F2 8 00 64 04 A0 00 0A 01 05
0000.600310 000001D4 8 6E 6E 00 00 42 06 41 42
0000.600556 0000050A 8 04 30 00 14 00 21 04 00
0000.600796 000001DA 8 03 00 00 00 00 01 02 11
0000.601027 0000050B 7 00 00 04 C0 00 00 00 
0000.601232 0000050C 6 00 00 00 01 B2 31  
0000.603858 0000011A 8 01 40 04 AA 80 00 03 18
0000.606689 000001DB 8 00 60 B0 AB 00 00 02 E9
0000.606925 000001DC 8 61 91 8F FD 04 E0 C6 EB
0000.607186 0000059E 8 00 00 0D E0 00 00 00 00
