0000.000000 000001F2 8 00 64 04 A0 00 0A 03 07
0000.000507 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.001065 0000011A 8 01 40 04 55 00 00 01 C3
0000.118395 00000284 8 00 00 00 00 00 00 87 0D
0000.125281 000001DB 8 00 60 B0 AB 28 00 03 84
0000.125522 000001DC 8 6E 11 8F FD 08 C0 C3 3A
0000.126075 000001DA 8 03 00 00 00 00 01 02 11
0000.130032 000001F2 8 00 64 04 A0 00 0A 00 04
0000.130268 000001D4 8 6E 6E 00 00 02 06 41 85
0000.130969 0000054A 8 9E 80 70 02 00 00 00 34
0000.131210 0000011A 8 01 40 04 55 40 00 02 0E
0000.131456 0000054B 8 10 88 88 12 04 00 00 00
0000.131691 0000054C 8 82 65 00 00 00 00 68 00
0000.131937 0000054F 8 3B 00 00 00 04 C0 CC 23
0000.135285 000001DB 8 00 60 B0 AB 28 00 00 8E
0000.135526 000001DC 8 6E 11 8F FD 0C D8 C4 28
0000.136069 000001DA 8 03 40 00 00 00 01 03 36
0000.138393 00000284 8 00 00 00 00 00 00 88 0E
0000.140109 000001F2 8 00 64 04 A0 00 0A 01 05
0000.140339 000001D4 8 6E 6E 00 00 42 06 41 42
0000.140590 0000050A 8 04 70 00 14 00 21 04 00
0000.140820 0000050B 7 00 00 04 C0 00 00 00 
0000.141030 0000050C 6 00 00 00 03 B2 9A  
0000.141271 0000011A 8 01 40 04 AA 80 00 03 18
0000.145264 000001DB 8 00 60 B0 AB 28 00 01 0B
0000.145500 000001DC 8 6E 11 8F FD 01 10 D1 80
0000.146073 000001DA 8 03 40 00 00 00 01 00 3C
0000.150031 000001F2 8 00 64 04 A0 00 0A 02 06
0000.150267 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.150866 0000011A 8 01 40 04 AA C0 00 00 D5
0000.170127 000001F2 8 00 64 04 A0 00 0A 00 04
0000.170368 000001D4 8 6E 6E 00 00 02 06 41 85
0000.171131 0000011A 8 01 40 04 55 40 00 02 0E
0000.175293 000001DB 8 00 60 B0 AB 28 00 00 8E
0000.175524 000001DC 8 6E 11 8F FD 0C D8 C4 28
0000.176061 000001DA 8 03 40 00 00 00 01 03 36
0000.178386 00000284 8 00 00 00 00 00 00 8A 10
0000.181089 0000011A 8 01 40 04 AA 80 00 03 18
0000.185569 000001DC 8 6E 11 8F FD 01 10 D1 80
0000.186071 000001DA 8 03 40 00 00 00 01 00 3C
0000.190029 000001F2 8 00 64 04 A0 00 0A 02 06
0000.190786 0000011A 8 01 40 04 AA C0 00 00 D5
0000.195292 000001DB 8 00 60 B0 AB 28 00 02 01
0000.195527 000001DC 8 6E 11 8F FD 04 E0 C6 07
0000.196060 000001DA 8 03 00 00 00 00 01 01 1B
0000.220062 000001F2 8 00 64 04 A0 00 0A 01 05
0000.220298 000001D4 8 6E 6E 00 00 42 06 41 42
0000.221092 0000011A 8 01 40 04 AA 80 00 03 18
0000.226058 000001DA 8 03 40 00 00 00 01 00 3C
0000.300047 000001F2 8 00 64 04 A0 00 0A 01 05
0000.300277 000001D4 8 6E 6E 00 00 42 06 41 42
0000.301102 0000011A 8 01 40 04 AA 80 00 03 18
0000.305433 0000056E 1 46       
0000.305664 000001DB 8 00 40 B0 AA 28 00 01 4C
0000.305904 000001DC 8 6E 11 8F FD 01 10 D1 80
0000.306150 000001DA 8 03 40 00 00 00 01 00 3C
0000.306386 0000055B 8 00 00 55 00 EC 00 90 16
0000.306626 000005BC 8 32 40 F0 64 C9 02 40 F0
0000.309437 00000390 8 04 00 00 00 00 80 3C E5
0000.309683 00000393 8 00 10 00 00 20 00 00 24
0000.310185 000001F2 8 00 64 04 A0 00 0A 02 06
0000.310420 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.310881 0000011A 8 01 40 04 AA C0 00 00 D5
0000.315530 000001DB 8 00 40 B0 AA 28 00 02 46
0000.315786 000001DC 8 6E 11 8F FD 04 E0 C6 07
0000.316303 000001DA 8 03 00 00 00 00 01 01 1B
0000.316549 0000059E 8 00 00 0D E0 00 00 00 00
0000.316789 000005C0 8 80 70 70 00 C8 B0 1F 00
0000.318413 00000284 8 00 00 00 00 00 00 91 17
0000.320071 000001F2 8 00 64 04 A0 00 0A 03 07
0000.320312 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.321106 0000011A 8 01 40 04 55 00 00 01 C3
0000.325273 000001DB 8 00 40 B0 AA 28 00 03 C3
0000.325509 000001DC 8 6E 11 8F FD 08 C0 C3 3A
0000.326036 000001DA 8 03 00 00 00 00 01 02 11
0000.330050 000001F2 8 00 64 04 A0 00 0A 00 04
0000.330291 000001D4 8 6E 6E 00 00 02 06 41 85
0000.331038 0000054A 8 9E 80 70 02 00 00 00 34
0000.331289 0000011A 8 01 40 04 55 40 00 02 0E
0000.331525 0000054B 8 10 88 88 12 04 00 00 00
0000.331765 0000054C 8 82 65 00 00 00 00 68 00
0000.332006 0000054F 8 3B 00 00 00 04 40 CC 23
0000.335283 000001DB 8 00 40 B0 AA 28 00 00 C9
0000.335513 000001DC 8 6E 11 8F FD 0C D8 C4 28
0000.336179 000001DA 8 03 40 00 00 00 01 03 36
0000.709872 00000390 8 04 00 00 00 00 80 3C E5
0000.710113 00000393 8 00 10 00 00 20 00 00 24
0000.710354 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.710594 000001F2 8 00 64 04 A0 00 0A 02 06
0000.710927 0000011A 8 01 40 04 AA C0 00 00 D5
0000.740183 000001F2 8 00 64 04 A0 00 0A 01 05
0000.740418 000001D4 8 6E 6E 00 00 42 06 41 42
0000.740659 0000050A 8 04 30 00 14 00 21 04 00
0000.740889 0000050B 7 00 00 04 C0 00 00 00 
0000.741104 0000050C 6 00 00 00 01 5D 5F  
0000.741345 0000011A 8 01 40 04 AA 80 00 03 18
0000.745262 000001DB 8 00 60 B0 AA 28 00 01 1D
0000.745492 000001DC 8 6E 11 8F FD 01 10 D1 80
0000.745979 000001DA 8 03 40 00 00 00 01 00 3C
0000.750105 000001F2 8 00 64 04 A0 00 0A 02 06
0000.750346 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.750878 0000011A 8 01 40 04 AA C0 00 00 D5
0000.755241 000001DB 8 00 60 B0 AA 28 00 02 17
0000.755481 000001DC 8 6E 11 8F FD 04 E0 C6 07
0000.755973 000001DA 8 03 00 00 00 00 01 01 1B
0000.758425 00000284 8 00 00 00 00 00 00 A7 2D
0000.760135 000001F2 8 00 64 04 A0 00 0A 03 07
0000.760397 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.761149 0000011A 8 01 40 04 55 00 00 01 C3
0000.765261 000001DB 8 00 60 B0 AA 28 00 03 92
0000.765491 000001DC 8 6E 11 8F FD 08 C0 C3 3A
0000.765962 000001DA 8 03 00 00 00 00 01 02 11
0000.766218 0000055A 8 00 44 39 00 5F 00 3A 88
0000.770201 000001F2 8 00 64 04 A0 00 0A 00 04
0000.770447 000001D4 8 6E 6E 00 00 02 06 41 85
0000.771195 0000011A 8 01 40 04 55 40 00 02 0E
0000.775260 000001DB 8 00 60 B0 AA 28 00 00 98
0000.775495 000001DC 8 6E 11 8F FD 0C D8 C4 28
0000.775966 000001DA 8 03 40 00 00 00 01 03 36
0000.778434 00000284 8 00 00 00 00 00 00 A8 2E
0000.780093 000001F2 8 00 64 04 A0 00 0A 01 05
0000.780334 000001D4 8 6E 6E 00 00 42 06 41 42
0000.781153 0000011A 8 01 40 04 AA 80 00 03 18
0000.785264 000001DB 8 00 60 B0 AA 28 00 01 1D
0000.785500 000001DC 8 6E 11 8F FD 01 10 D1 80
0000.785966 000001DA 8 03 40 00 00 00 01 00 3C
0000.860385 000001D4 8 6E 6E 00 00 42 06 41 42
0000.861158 0000011A 8 01 40 04 AA 80 00 03 18
0000.865264 000001DB 8 00 40 B0 AA 28 00 01 4C
0000.865500 000001DC 8 6E 11 8F FD 01 10 D1 80
0000.865956 000001DA 8 03 40 00 00 00 01 00 3C
0000.866191 0000055A 8 00 44 39 00 5F 00 3A 88
0000.870195 000001F2 8 00 64 04 A0 00 0A 02 06
0000.870441 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.870948 0000011A 8 01 40 04 AA C0 00 00 D5
0000.875259 000001DB 8 00 40 B0 AA 28 00 02 46
0000.875504 000001DC 8 6E 11 8F FD 04 E0 C6 07
0000.875950 000001DA 8 03 00 00 00 00 01 01 1B
0000.878443 00000284 8 00 00 00 00 00 00 AD 33
0000.880107 000001F2 8 00 64 04 A0 00 0A 03 07
0000.880343 000001D4 8 6E 6E 00 00 C2 06 41 49
0000.881162 0000011A 8 01 40 04 55 00 00 01 C3
0000.895262 000001DB 8 00 40 B0 AA 28 00 00 C9
0000.895493 000001DC 8 6E 11 8F FD 0C D8 C4 28
0000.895938 000001DA 8 03 40 00 00 00 01 03 36
0000.898427 00000284 8 00 00 00 00 00 00 AE 34
0000.900106 000001F2 8 00 64 04 A0 00 0A 01 05
0000.900347 000001D4 8 6E 6E 00 00 42 06 41 42
0000.901166 0000011A 8 01 40 04 AA 80 00 03 18
0000.905579 000001DB 8 00 40 B0 AB 28 00 01 5A
0000.905697 0000056E 1 46       
0000.905933 000001DC 8 6E 11 8F FD 01 10 D1 80
0000.906168 000001DA 8 03 40 00 00 00 01 00 3C
0000.906409 0000055B 8 00 00 AA 00 EC 40 92 43
0000.906644 000005BC 8 32 40 F0 64 C9 01 66 72
0000.910085 00000390 8 04 00 00 00 00 80 3C C3
0000.910336 000001D4 8 6E 6E 00 00 82 06 41 8E
0000.910571 00000393 8 00 10 00 00 20 00 00 02
0000.910812 000001F2 8 00 64 04 A0 00 0A 02 06
