00019402641 00000284 08 00 00 00 00 00 00 51 D7
00019402906 00000285 08 00 00 00 00 00 00 51 D8
00019403171 00000354 08 00 00 00 00 A0 08 00 18
00019404700 000001CB 07 FF D0 00 00 60 03 8C 
00019404947 000001CC 04 00 00 05 72    
00019405693 000002DE 08 00 00 00 00 00 00 03 66
00019406118 00000002 05 F3 0D 00 07 AC   
00019406372 00000180 08 00 00 00 00 00 00 26 00
00019406645 00000215 06 FF F0 FF 00 FF FF  
00019406875 00000174 08 00 00 00 AA 06 00 00 00
00019407140 00000216 02 42 64      
00019407466 00000176 07 00 00 00 00 00 00 06 
00019408009 000001D5 05 00 00 00 02 D8   
00019411367 00000358 08 00 0A 80 00 80 00 00 00
00019412676 00000245 08 7F E8 02 1A 52 00 7F E2
00019412939 00000292 08 80 08 0A 80 10 00 00 02
00019414697 000001CB 07 FF D0 00 00 60 00 86 
00019414944 000001CC 04 00 00 05 8D    
00019415929 00000280 08 03 FF C0 00 00 00 FF C0
00019416193 00000002 05 F3 0D 00 07 BD   
00019416408 00000174 08 00 00 00 AA 07 00 00 00
00019416681 000002DE 08 00 00 00 00 00 00 03 66
00019416946 00000176 07 00 00 00 00 00 00 07 
00019417398 00000180 08 00 00 00 00 00 00 27 00
00019417956 000005E4 03 00 00 00     
00019418323 000001D5 05 00 00 00 03 D9   
00019418787 00000260 04 C8 C8 7D 00    
00019419216 00000421 03 08 00 40     
00019419592 00000300 01 03       
00019422353 00000351 08 00 00 00 00 00 00 42 02
00019422635 00000284 08 00 00 00 00 00 00 52 D8
00019423348 00000285 08 00 00 00 00 00 00 52 D9
00019424687 000001CB 07 FF D0 00 00 60 01 03 
00019424934 000001CC 04 00 00 05 9C    
00019425639 000002DE 08 00 00 00 00 00 00 03 66
00019426125 00000002 05 F3 0D 00 07 8E   
00019426370 00000174 08 00 00 00 AA 08 00 00 00
00019426642 00000215 06 FF F0 FF 00 FF FF  
00019426872 00000176 07 00 00 00 00 00 00 08 
00019427121 00000216 02 42 64      
00019427390 00000180 08 00 00 00 00 00 00 28 00
00019427961 000001D5 05 00 00 00 00 D6   
00019428412 0000050A 08 85 92 A0 14 80 21 04 00
00019428969 0000050D 08 39 00 80 00 00 00 00 80
00019429522 00000510 08 AC 00 20 00 16 00 00 6C
00019430075 00000551 08 00 00 00 80 FF 00 40 00
00019430635 000005A9 08 94 1B 30 10 C3 30 00 00
00019431181 000005B3 08 50 C8 1E 1A 30 A2 94 8A
00019432671 00000245 08 7F E8 02 1A 53 00 7F E3
00019432934 00000292 08 80 08 0A 80 10 00 00 03
00019433208 00000559 03 48 00 10     
00019433379 000006F6 03 8F 51 43     
00019434692 000001CB 07 FF D0 00 00 60 02 09 
00019434940 000001CC 04 00 00 05 AF    
00019435895 00000280 08 03 FF C0 00 00 00 FF C0
00019436169 000002DE 08 00 00 00 00 00 00 03 66
00019436434 00000002 05 F3 0D 00 07 9F   
00019436656 00000174 08 00 00 00 AA 09 00 00 00
00019436921 00000355 08 00 00 00 00 20 00 60 00
00019437411 00000176 07 00 00 00 00 00 00 09 
00019437917 00000180 08 00 00 00 00 00 00 29 00
00019438474 000001D5 05 00 00 00 01 D7   
00019438915 00000260 04 C8 C8 7D 00    
00019439334 00000300 01 03       
00019441320 0000060D 08 08 06 00 00 00 00 00 00
00019442651 00000284 08 00 00 00 00 00 00 53 D9
00019442915 00000285 08 00 00 00 00 00 00 53 DA
00019443181 00000354 08 00 00 00 00 A0 10 00 18
00019444679 000001CB 07 FF D0 00 00 60 03 8C 
00019444926 000001CC 04 00 00 05 BE    
00019445951 000002DE 08 00 00 00 00 00 00 03 66
00019446217 00000002 05 F3 0D 00 07 60   
00019446432 00000174 08 00 00 00 AA 0A 00 00 00
00019446704 00000215 06 FF F0 FF 00 FF FF  
00019446944 00000176 07 00 00 00 00 00 00 0A 
00019447357 00000216 02 42 64      
00019447695 00000180 08 00 00 00 00 00 00 2A 00
00019448272 00000625 06 02 00 FF 1D 20 00  
00019448751 000001D5 05 00 00 00 02 D8   
00019452670 00000245 08 7F E8 02 1A 54 00 7F E0
00019452933 00000292 08 80 08 0A 80 10 00 00 00
00019454672 000001CB 07 FF D0 00 00 60 00 86 
00019454919 000001CC 04 00 00 05 C9    
00019455724 00000280 08 03 FF C0 00 00 00 FF C0
00019455998 000002DE 08 00 00 00 00 00 00 03 66
00019456264 00000002 05 F3 0D 00 07 71   
00019456478 00000174 08 00 00 00 AA 0B 00 00 00
00019456751 00000176 07 00 00 00 00 00 00 0B 
00019457203 00000180 08 00 00 00 00 00 00 2B 00
00019457750 000001D5 05 00 00 00 03 D9   
00019458192 00000260 04 C8 C8 7D 00    
00019459137 00000300 01 03       
00019462177 0000002A 06 00 00 00 00 00 00  
00019462636 00000284 08 00 00 00 00 00 00 54 DA
00019462901 00000285 08 00 00 00 00 00 00 54 DB
00019464671 000001CB 07 FF D0 00 00 60 01 03 
00019464918 000001CC 04 00 00 05 D8    
00019465723 000002DE 08 00 00 00 00 00 00 03 66
00019466119 00000002 05 F3 0D 00 07 42   
00019466373 00000174 08 00 00 00 AA 0C 00 00 00
00019466646 00000215 06 FF F0 FF 00 FF FF  
00019466876 00000176 07 00 00 00 00 00 00 0C 
00019467128 00000216 02 42 64      
00019467464 00000180 08 00 00 00 00 00 00 2C 00
00019468044 000001D5 05 00 00 00 00 D6   
00019472672 00000245 08 7F E8 02 1A 55 00 7F E1
00019472934 00000292 08 80 08 0A 80 10 00 00 01
00019474663 000001CB 07 FF D0 00 00 60 02 09 
00019474910 000001CC 04 00 00 05 EB    
00019475419 000005C5 08 40 03 22 11 00 0C 00 00
00019475730 00000280 08 03 FF C0 00 00 00 FF C0
00019476004 000002DE 08 00 00 00 00 00 00 03 66
00019476270 00000002 05 F3 0D 00 07 53   
00019476535 00000174 08 00 00 00 AA 0D 00 00 00
00019477112 00000355 08 00 00 00 00 20 00 60 00
00019477662 00000176 07 00 00 00 00 00 00 0D 
00019478171 000004F2 04 00 00 00 00    
00019478580 00000180 08 00 00 00 00 00 00 2D 00
00019479161 000001D5 05 00 00 00 01 D7   
00019479593 00000260 04 C8 C8 7D 00    
00019480011 00000421 03 08 00 40     
00019480397 00000300 01 03       
00019482637 00000284 08 00 00 00 00 00 00 55 DB
00019482903 00000285 08 00 00 00 00 00 00 55 DC
00019483168 00000354 08 00 00 00 00 A0 18 00 18
00019484657 000001CB 07 FF D0 00 00 60 03 8C 
00019484903 000001CC 04 00 00 05 FA    
00019485709 000002DE 08 00 00 00 00 00 00 03 66
