0000.000000 0000060D 8 10 06 00 00 00 00 40 00
0000.001931 00000280 8 03 FF C0 00 00 00 FF C0
0000.002207 000002DE 8 00 00 00 00 00 00 02 A8
0000.002612 00000355 8 00 00 00 00 00 00 40 00
0000.002847 00000245 8 7F E8 02 18 C5 00 7F E1
0000.003093 00000292 8 80 08 00 80 00 00 00 01
0000.003287 00000286 5 00 40 00 00 00   
0000.006790 00000002 5 F4 FF 00 07 E2   
0000.007035 00000174 8 00 00 00 AA 01 00 00 00
0000.007286 00000176 7 00 00 00 00 00 00 01 
0000.007537 00000180 8 00 00 00 00 00 00 21 00
0000.007732 000001D5 5 00 00 00 01 D7   
0000.007977 000001D6 8 00 00 00 00 08 41 00 12
0000.008208 000001CB 7 00 00 01 00 10 00 50 
0000.008372 000001CC 4 03 C0 05 C6    
0000.008576 00000215 6 FF F0 FF 00 FF FF  
0000.008822 00000239 8 00 FF 60 20 40 00 3F F0
0000.008955 00000216 2 42 64      
0000.009119 00000260 4 C8 C8 7D 00    
0000.009232 00000300 1 03       
0000.009385 00000421 3 08 00 00     
0000.011700 000002DE 8 00 00 00 00 00 00 02 A8
0000.012652 00000284 8 00 00 00 00 00 00 C5 4B
0000.012887 00000285 8 00 00 00 00 00 00 C5 4C
0000.013138 00000354 8 00 00 00 00 00 18 00 00
0000.016784 00000002 5 F4 FF 00 07 F3   
0000.017035 00000174 8 00 00 00 AA 02 00 00 00
0000.017265 00000176 7 00 00 00 00 00 00 02 
0000.017526 00000180 8 00 00 00 00 00 00 22 00
0000.017721 000001D5 5 00 00 00 02 D8   
0000.017967 000001D6 8 00 00 00 00 08 41 00 23
0000.018187 000001CB 7 00 00 00 C0 10 01 0F 
0000.018356 000001CC 4 03 C0 05 D7    
0000.019887 0000002A 6 00 00 00 00 00 04  
0000.020127 00000351 8 00 00 00 00 00 00 42 02
0000.021632 00000280 8 03 FF C0 00 00 00 FF C0
0000.021909 000002DE 8 00 00 00 00 00 00 02 A8
0000.022697 00000245 8 7F E8 02 18 C6 00 7F E2
0000.022912 00000292 8 80 08 00 80 00 00 00 02
0000.023097 00000286 5 00 80 00 00 00   
0000.026788 00000002 5 F4 FF 00 07 84   
0000.027029 00000174 8 00 00 00 AA 03 00 00 00
0000.027270 00000176 7 00 00 00 00 00 00 03 
0000.027526 00000180 8 00 00 00 00 00 00 23 00
0000.027715 000001D5 5 00 00 00 03 D9   
0000.027981 000001D6 8 00 00 00 00 08 41 00 34
0000.028207 000001CB 7 00 00 01 00 10 02 DF 
0000.028370 000001CC 4 03 C0 05 E4    
0000.028580 00000215 6 FF F0 FF 00 FF FF  
0000.028821 00000239 8 00 FF 60 20 41 00 3F F0
0000.028949 00000216 2 42 64      
0000.029118 00000260 4 C8 C8 7D 00    
0000.029236 00000300 1 03       
0000.029471 0000054A 8 9E 80 70 02 00 00 00 3A
0000.029717 0000054B 8 10 08 80 12 04 00 00 00
0000.031765 000002DE 8 00 00 00 00 00 00 02 A8
0000.032646 00000284 8 00 00 00 00 00 00 C6 4C
0000.032896 00000285 8 00 00 00 00 00 00 C6 4D
0000.034740 00000576 2 FC 70      
0000.036793 00000002 5 F4 FF 00 07 95   
0000.037039 00000174 8 00 00 00 AA 04 00 00 00
0000.037269 00000176 7 00 00 00 00 00 00 04 
0000.037525 00000180 8 00 00 00 00 00 00 24 00
0000.037725 000001D5 5 00 00 00 00 D6   
0000.037975 000001D6 8 00 00 00 00 08 41 00 01
0000.038191 000001CB 7 00 00 01 00 10 03 5A 
0000.038365 000001CC 4 03 C0 05 F5    
0000.038590 0000050A 8 85 52 A0 19 80 21 04 00
0000.038841 0000050D 8 33 00 80 00 00 20 00 80
0000.039092 00000510 8 17 00 43 00 16 00 00 74
0000.039337 00000551 8 00 00 00 80 FF 00 00 00
0000.039583 000005A9 8 85 15 40 13 04 50 00 00
0000.039814 000005B3 8 64 B4 12 D5 1C 70 D8 8A
0000.041519 0000056E 4 46 00 00 00    
0000.041769 00000280 8 03 FF C0 00 00 00 FF C0
0000.042046 000002DE 8 00 00 00 00 00 00 02 A8
0000.042322 00000355 8 00 00 00 00 00 00 40 00
0000.042711 00000245 8 7F E8 02 18 C7 00 7F E3
0000.042957 00000292 8 80 08 00 80 00 00 00 03
0000.043147 00000286 5 00 C0 00 00 00   
0000.046347 00000390 8 24 00 30 03 00 80 00 33
0000.046792 00000002 5 F4 FF 00 07 A6   
0000.047043 00000180 8 00 00 00 00 00 00 25 00
0000.047289 00000174 8 00 00 00 AA 05 00 00 00
0000.047524 00000176 7 00 00 00 00 00 00 05 
0000.047719 000001D5 5 00 00 00 01 D7   
0000.047965 000001D6 8 00 00 00 00 08 41 00 12
0000.048190 000001CB 7 00 00 00 C0 10 00 8A 
0000.048354 000001CC 4 03 C0 05 0A    
0000.048559 00000215 6 FF F0 FF 00 FF FF  
0000.048804 00000239 8 00 FF 60 20 42 00 3F F0
0000.048937 00000216 2 42 64      
0000.049101 00000260 4 C8 C8 7D 00    
0000.049219 00000300 1 03       
0000.049419 00000625 6 02 00 FF 1D 20 00  
0000.052465 000002DE 8 00 00 00 00 00 00 02 A8
0000.052701 00000284 8 00 00 00 00 00 00 C7 4D
0000.052931 00000285 8 00 00 00 00 00 00 C7 4E
0000.053177 00000354 8 00 00 00 00 00 00 00 00
0000.056797 00000002 5 F4 FF 00 07 B7   
0000.057037 00000174 8 00 00 00 AA 06 00 00 00
0000.057278 00000176 7 00 00 00 00 00 00 06 
0000.057534 00000180 8 00 00 00 00 00 00 26 00
0000.057723 000001D5 5 00 00 00 02 D8   
0000.057974 000001D6 8 00 00 00 00 08 41 00 23
0000.058199 000001CB 7 00 00 01 00 10 01 D5 
0000.058363 000001CC 4 03 C0 05 1B    
0000.061410 000005C5 8 40 01 CB 40 00 0C 00 00
0000.061691 00000280 8 03 FF C0 00 00 00 FF C0
0000.061968 000002DE 8 00 00 00 00 00 00 02 A8
0000.062173 000004F2 4 00 00 00 00    
